SampleLogFunc,Average,LogStandardDeviation,Cutoff
-14939.105,.36814611E-01,.18582240E-01,.69315890
-14940.384,-.26280025E-01,-.19742529E-01,.69401556
-14937.736,-.82173014E-02,.66135512E-02,.69331439
-14936.990,.80563014E-02,.51675001E-02,.69331225
-14935.478,-.28029791E-01,-.10642527E-01,.69319713
-14934.675,-.10816778E-02,.25297408E-02,.69300818
-14936.016,-.22591819E-01,-.69323377E-02,.69327942
-14935.035,-.14540442E-01,-.84620133E-02,.69318050
-14936.036,-.20420695E-01,-.11583091E-01,.69335131
-14935.151,-.17288803E-02,-.10313228E-01,.69302629
-14934.354,-.68534074E-02,-.83588514E-02,.69302114
-14934.735,.22709984E-02,-.67699363E-03,.69303051
-14934.580,-.29148185E-01,-.17269230E-01,.69309023
-14935.424,-.44953835E-01,-.18597983E-01,.69303443
-14935.622,.14876526E-02,.39328592E-02,.69313551
-14935.723,-.50314185E-01,-.30832148E-01,.69303576
-14936.699,-.59162588E-01,-.29291696E-01,.69305316
-14937.245,-.39379948E-01,-.85461306E-02,.69315893
-14936.234,-.41189820E-01,-.17571718E-01,.69323218
-14936.262,.12357777E-01,.10694105E-01,.69308551
-14937.133,-.52251791E-02,-.15848560E-02,.69346307
-14937.387,-.39936445E-02,-.16596547E-01,.69321078
-14936.368,.11430087E-01,-.53351688E-02,.69303331
-14936.263,-.20956098E-01,-.50486475E-02,.69329546
-14937.423,.75071200E-02,.39130868E-02,.69339619
-14938.655,-.16584839E-01,.55432500E-02,.69333975
-14935.032,-.26131149E-01,-.13169577E-01,.69317301
-14934.444,-.25457274E-02,-.66629420E-02,.69300157
-14935.374,-.82400265E-02,-.32163587E-02,.69319861
-14934.579,-.29309582E-01,-.23457127E-01,.69300034
-14936.586,.10886245E-02,-.12021963E-01,.69312801
-14935.471,-.31471992E-01,-.11929988E-01,.69317085
-14936.583,-.43197236E-01,-.28380587E-01,.69326305
-14938.593,-.49451143E-01,-.35153882E-01,.69342330
-14935.440,-.69022747E-02,-.12472561E-01,.69311962
-14936.357,.39664306E-02,.90466544E-02,.69313298
-14934.188,-.24805479E-01,-.13939058E-01,.69304267
-14938.796,-.15477090E-01,-.47889643E-02,.69375631
-14939.229,-.28017415E-02,.29183727E-02,.69373034
-14940.339,-.34724222E-01,-.18786398E-01,.69401481
-14938.042,-.26905655E-01,-.79579307E-02,.69357679
-14936.296,-.11383958E-01,-.14043387E-01,.69329668
-14936.135,-.35433175E-01,-.21928680E-01,.69329978
-14936.968,-.36253688E-01,-.75438527E-02,.69316646
-14935.018,-.21156986E-01,-.15151432E-01,.69317025
-14935.353,-.16927398E-01,-.74815631E-02,.69322399
-14935.943,-.12913493E-01,-.12645862E-01,.69328841
-14936.454,.96168969E-03,-.16010261E-02,.69331758
-14935.265,-.36112376E-02,.17477244E-02,.69311382
-14939.752,.24037839E-01,.12883067E-01,.69350909
-14935.350,-.49785658E-01,-.24085732E-01,.69299744
-14934.384,-.91592201E-02,-.12221269E-02,.69300870
-14934.384,-.91592201E-02,-.12221269E-02,.69300870
-14934.998,-.36336632E-01,-.12775233E-01,.69302104
-14937.389,-.48245879E-01,-.36422008E-01,.69317202
-14938.006,-.43465078E-01,-.33797986E-01,.69334868
-14934.202,-.11694591E-01,-.78189262E-02,.69303711
-14936.046,-.53020155E-01,-.29412918E-01,.69306985
-14935.281,-.26961767E-01,-.97492882E-02,.69316162
-14934.513,-.84140455E-02,-.51054084E-03,.69301947
-14936.016,-.31311040E-01,-.27597130E-01,.69312807
-14934.419,-.26047809E-01,-.87372307E-02,.69301089
-14936.050,-.35548444E-01,-.30072027E-01,.69309170
-14934.043,-.16718252E-01,-.12902745E-01,.69300976
-14935.524,-.27297263E-01,-.20250742E-01,.69321228
-14933.917,-.19925313E-01,-.10776156E-01,.69300337
-14933.917,-.19925313E-01,-.10776156E-01,.69300337
-14933.917,-.19925313E-01,-.10776156E-01,.69300337
-14936.236,.92387214E-02,.23600844E-02,.69319287
-14934.507,-.12204314E-03,-.11887677E-02,.69301478
-14936.763,-.17171574E-01,.37146467E-02,.69311290
-14937.560,.24912047E-01,.38993083E-02,.69308357
-14935.149,-.33638785E-01,-.25875338E-01,.69306256
-14938.214,.15466165E-01,.88707543E-03,.69337607
-14937.846,-.34684672E-03,-.16373162E-01,.69317637
-14936.371,-.13483593E-01,.14553712E-02,.69321728
-14935.840,-.13754216E-01,-.11283472E-01,.69329708
-14934.127,-.26658298E-01,-.14796313E-01,.69302699
-14935.411,-.20795146E-01,-.18938568E-01,.69316542
-14936.135,.19248660E-01,.11047088E-01,.69301649
-14936.924,.75006102E-02,.38029859E-02,.69331762
-14936.395,.70212358E-02,.29538742E-02,.69324239
-14935.139,-.18166142E-01,-.98454107E-03,.69302896
-14938.141,-.40993034E-01,-.38013211E-01,.69313605
-14937.417,-.45171175E-01,-.29854438E-01,.69336887
-14938.420,.21766090E-01,.36492311E-02,.69330120
-14934.465,-.89767386E-02,-.51988897E-02,.69306628
-14934.747,-.28592148E-01,-.19784670E-01,.69309645
-14934.281,-.28860861E-01,-.14813952E-01,.69304022
-14935.137,-.36800148E-01,-.14887758E-01,.69308295
-14936.447,.23439633E-03,-.12302304E-01,.69311917
-14935.631,.78738192E-02,.84129147E-02,.69304315
-14935.631,.78738192E-02,.84129147E-02,.69304315
-14933.988,-.15143889E-01,-.67093152E-02,.69299966
-14935.361,-.34424815E-01,-.21242323E-01,.69318025
-14935.672,-.43376206E-01,-.31851902E-01,.69302443
-14934.877,-.16126510E-01,-.46270753E-02,.69311000
-14934.843,-.27495057E-01,-.72461971E-02,.69301852
-14934.659,-.52387612E-02,-.15369509E-02,.69306369
-14934.504,-.13883923E-01,-.49059080E-02,.69306700
-14934.078,-.20575167E-01,-.15534870E-01,.69300901
-14936.260,-.17363181E-01,-.11185276E-01,.69338515
-14935.840,-.53789376E-02,-.16291004E-01,.69301646
-14938.027,-.30010771E-01,.14786396E-02,.69305717
-14935.248,-.39102753E-01,-.19176125E-01,.69312238
-14935.214,-.19950693E-01,-.20913098E-01,.69306381
-14934.551,-.15700338E-01,-.53576710E-02,.69307220
-14934.761,-.38209838E-01,-.16131873E-01,.69301714
-14936.467,-.48768117E-01,-.26140665E-01,.69321417
-14936.018,-.15535211E-01,-.15617855E-02,.69322929
-14935.835,-.94577134E-02,-.10780766E-01,.69325886
-14935.734,-.26604836E-01,-.66486550E-02,.69316406
-14935.712,-.55971811E-02,.66544604E-02,.69302474
-14935.791,.15088058E-01,.59083909E-02,.69304433
-14934.048,-.15116032E-01,-.79355833E-02,.69301833
-14935.328,-.35446430E-01,-.26243771E-01,.69309272
-14936.494,.69559056E-02,-.85942950E-02,.69307189
-14939.118,-.81698283E-02,-.17246997E-01,.69357977
-14935.893,-.18072033E-01,-.29313934E-02,.69321570
-14934.934,-.90763553E-02,-.22864607E-02,.69311543
-14934.850,-.67299601E-02,-.46515484E-02,.69311789
-14938.477,-.19297296E-01,.70509205E-02,.69313954
-14935.364,-.39510707E-01,-.26933578E-01,.69309217
-14935.953,-.30274742E-01,-.19495491E-01,.69330084
-14939.335,-.42247842E-02,-.97934966E-02,.69376071
-14936.260,-.30162381E-01,-.20131946E-01,.69334461
-14938.462,-.48411965E-01,-.12898457E-01,.69324406
-14935.851,-.20231862E-01,-.12045969E-01,.69332131
-14938.846,.20343035E-01,.21467286E-01,.69313883
-14937.923,-.43100325E-01,-.40308767E-01,.69300036
-14937.306,-.23328855E-01,-.30856195E-01,.69300096
-14938.230,-.24395794E-01,-.32051689E-01,.69310709
-14934.564,-.25416946E-01,-.14142245E-01,.69310282
-14937.302,-.25557573E-01,-.27237664E-01,.69325756
-14935.021,-.43908596E-01,-.20574098E-01,.69302053
-14936.332,-.31995243E-01,-.29062315E-01,.69313206
-14935.681,-.26821670E-02,.62288296E-02,.69306837
-14934.178,-.14268850E-01,-.10949289E-01,.69303354
-14935.176,.10375959E-01,.21753870E-02,.69300821
-14936.493,-.52991453E-02,-.78143265E-02,.69335342
-14936.807,-.14865643E-01,.60906928E-02,.69305119
-14936.485,-.24383061E-01,.11601043E-02,.69300983
-14935.013,-.20204336E-01,-.18040643E-01,.69311481
-14934.881,-.32856496E-02,-.54816211E-02,.69309305
-14934.579,-.17043257E-01,-.14090459E-01,.69308531
-14936.452,-.21366392E-02,-.92043016E-02,.69327117
-14937.432,.90619795E-02,.81678540E-03,.69337884
-14934.112,-.22972735E-01,-.11333239E-01,.69302749
-14934.112,-.22972735E-01,-.11333239E-01,.69302749
-14934.267,-.18177743E-01,-.10516574E-01,.69306147
-14934.341,-.34877033E-01,-.18285911E-01,.69301535
-14934.678,-.29390131E-01,-.96222286E-02,.69302215
-14934.911,-.25636633E-02,.42298749E-03,.69307835
-14934.876,-.11903271E-01,-.16396379E-01,.69301083
-14935.473,-.19388415E-02,-.95736452E-02,.69310153
-14934.662,-.49011782E-02,.18101560E-02,.69301116
-14934.710,-.31269726E-01,-.11933266E-01,.69304812
-14934.495,-.34327461E-01,-.20535004E-01,.69304183
-14936.617,-.47745807E-02,-.61729295E-02,.69338333
-14936.065,-.23166961E-01,-.20340255E-01,.69326492
-14937.151,-.57523624E-01,-.23433081E-01,.69308011
-14935.195,-.25396971E-01,-.48458166E-02,.69303968
-14934.872,-.34449830E-01,-.25736610E-01,.69302487
-14934.868,-.34048803E-01,-.20955505E-01,.69310186
-14934.268,-.30049027E-01,-.20436167E-01,.69301161
-14937.613,-.19712796E-02,.73490084E-02,.69334729
-14936.773,-.13332448E-01,-.38501936E-02,.69342260
-14936.037,-.41956688E-01,-.14258306E-01,.69310106
-14935.784,-.10092835E-01,-.16395196E-01,.69312049
-14937.357,.94319315E-03,.64352611E-02,.69335573
-14934.288,-.64085041E-02,-.33139218E-02,.69302086
-14934.430,-.35475045E-01,-.21481866E-01,.69301975
-14934.570,-.25048039E-01,-.13660656E-01,.69310431
-14937.252,-.36010800E-01,-.33531268E-01,.69314293
-14935.940,-.48041022E-01,-.20518765E-01,.69308530
-14935.576,-.55282985E-02,-.12633514E-01,.69310962
-14934.749,-.34428835E-01,-.16030595E-01,.69307214
-14939.166,.23053515E-01,.74045396E-02,.69343839
-14937.939,-.55121935E-01,-.32180932E-01,.69333953
-14936.419,-.26312487E-01,-.26370386E-01,.69316545
-14935.162,-.41466157E-02,.13549486E-03,.69312356
-14934.796,-.27305060E-01,-.20440708E-01,.69308903
-14937.008,-.36313658E-01,-.68236617E-02,.69313814
-14935.572,-.50694461E-01,-.28785524E-01,.69302712
-14935.392,-.29073459E-01,-.27325913E-01,.69300355
-14936.655,-.38811385E-01,-.19008342E-01,.69336002
-14935.760,-.50200273E-01,-.25742531E-01,.69306978
-14936.396,-.48082174E-01,-.32133868E-01,.69313847
-14934.780,.39268878E-02,.94240243E-03,.69302022
-14937.151,-.25082334E-01,-.10959279E-02,.69321514
-14936.191,-.40797128E-01,-.22867211E-01,.69326996
-14937.042,-.57916620E-01,-.34809900E-01,.69311530
-14935.361,-.21536870E-01,-.18439040E-01,.69317696
-14934.928,-.41206850E-01,-.26666869E-01,.69302121
-14934.604,-.29904631E-01,-.20384283E-01,.69306743
-14936.767,-.55850763E-01,-.26660241E-01,.69312428
-14935.093,-.31635569E-01,-.12392099E-01,.69311469
-14936.443,-.13325236E-01,-.17530773E-02,.69332657
-14934.800,-.11967369E-02,.29468746E-02,.69302062
-14935.128,-.30754808E-01,-.81580413E-02,.69302812
-14935.726,-.48909568E-02,-.14526960E-01,.69305588
-14935.310,.46696340E-02,.20692222E-02,.69309410
-14935.768,-.21687491E-01,-.24666230E-01,.69304165
-14935.798,-.23497785E-01,-.32380704E-02,.69311962
-14935.269,-.31613823E-01,-.18661925E-01,.69319071
-14935.463,-.23937926E-01,-.16183591E-01,.69324324
-14935.422,-.12143297E-01,.21141838E-02,.69305883
-14934.750,-.33694926E-02,-.64458096E-02,.69306417
-14934.317,-.29194381E-01,-.17960801E-01,.69304344
-14934.116,-.10147986E-01,-.41928666E-02,.69300446
-14934.116,-.10147986E-01,-.41928666E-02,.69300446
-14934.116,-.10147986E-01,-.41928666E-02,.69300446
-14935.731,-.44016315E-01,-.20041018E-01,.69313098
-14937.736,-.23851932E-01,.21253326E-02,.69317796
-14934.408,-.23104629E-01,-.78520106E-02,.69302847
-14937.004,-.51043304E-01,-.32078990E-01,.69322613
-14934.938,-.22301644E-02,-.75454835E-02,.69306302
-14938.159,-.32427248E-01,-.21410507E-01,.69364512
-14937.840,-.49773129E-01,-.20901365E-01,.69336980
-14935.571,-.94193564E-02,-.89944217E-02,.69323773
-14936.758,-.53484898E-01,-.31948381E-01,.69316267
-14936.789,-.52853517E-01,-.22333250E-01,.69313798
-14937.758,-.54520869E-01,-.27781164E-01,.69333237
-14937.283,-.57021565E-01,-.26438115E-01,.69317859
-14935.681,-.45649512E-01,-.18776107E-01,.69306475
-14935.720,.95467658E-03,-.13851878E-02,.69320033
-14934.042,-.21555558E-01,-.12128494E-01,.69302411
-14935.887,-.64556611E-02,-.18259098E-02,.69326610
-14934.860,-.25320387E-01,-.13588816E-01,.69315075
-14937.457,.32061254E-03,-.11048610E-01,.69332373
-14940.531,-.62861511E-01,-.46281124E-01,.69331222
-14935.190,-.54416168E-02,-.88138955E-02,.69313162
-14934.918,-.60521839E-02,.15916591E-02,.69305199
-14935.489,-.30559178E-01,-.24347247E-01,.69313732
-14934.794,-.27387373E-01,-.91203569E-02,.69306174
-14936.350,-.39609851E-01,-.28551817E-01,.69321986
-14934.205,-.22741997E-01,-.17465381E-01,.69301563
-14934.715,-.91875958E-02,-.22602073E-02,.69307944
-14935.105,-.11419719E-01,-.11752236E-01,.69314949
-14936.789,-.44967558E-01,-.31426876E-01,.69322685
-14934.822,-.24988578E-01,-.14211364E-01,.69314655
-14937.316,.27999521E-02,.12530724E-03,.69343744
-14935.333,-.44688269E-01,-.18392015E-01,.69302125
-14934.902,-.21707821E-01,-.94336911E-02,.69314699
-14935.569,-.31513440E-01,-.27257998E-01,.69306924
-14935.721,.14623948E-01,.80851222E-02,.69302780
-14934.678,-.29638062E-01,-.14621024E-01,.69309872
-14934.177,-.19279671E-01,-.16200661E-01,.69300579
-14935.772,-.27740529E-01,-.52079697E-02,.69309801
-14935.497,-.34942944E-02,.35760979E-02,.69311104
-14937.014,-.56294459E-01,-.34413798E-01,.69313695
-14934.268,-.29032048E-01,-.14218969E-01,.69303314
-14941.574,-.22686543E-01,.10098279E-01,.69329539
-14935.873,-.24182505E-01,-.24987272E-01,.69309444
-14935.400,.29253536E-02,.28976698E-02,.69311183
-14935.589,-.16788804E-01,-.35851893E-02,.69319810
-14935.081,-.20844125E-01,-.13492801E-01,.69319204
-14935.090,-.10815651E-01,-.47691261E-02,.69316726
-14934.361,-.33993199E-01,-.22420132E-01,.69300227
-14934.361,-.33993199E-01,-.22420132E-01,.69300227
-14937.347,-.27528715E-02,-.83366103E-02,.69344434
-14934.726,-.26686062E-01,-.85344075E-02,.69304747
-14936.931,-.55382582E-01,-.38367793E-01,.69303091
-14936.809,.62319846E-02,-.10924959E-01,.69305015
-14934.956,-.25208243E-01,-.18350173E-01,.69313898
-14936.722,-.55273426E-01,-.28530496E-01,.69314358
-14936.363,-.16090467E-01,-.14527956E-01,.69336008
-14934.610,-.10241690E-01,-.48470222E-02,.69308991
-14938.431,.20429394E-01,-.19939406E-02,.69318506
-14934.647,-.41697458E-03,-.62746989E-02,.69300754
-14935.336,-.34756071E-01,-.14129200E-01,.69313744
-14937.067,-.24276080E-02,.46583705E-02,.69334108
-14935.660,-.51134881E-01,-.31805326E-01,.69300279
-14936.769,-.50144115E-01,-.20906488E-01,.69317905
-14935.923,-.47196003E-01,-.32883111E-01,.69304137
-14937.623,.19463845E-01,.15990450E-01,.69314974
-14934.146,-.17024638E-01,-.66287612E-02,.69301687
-14934.146,-.17024638E-01,-.66287612E-02,.69301687
-14934.292,-.66421090E-02,-.30775488E-02,.69302049
-14934.689,-.99774011E-02,-.49755386E-02,.69310347
-14935.532,-.13376880E-02,.76874715E-02,.69300629
-14934.340,-.18048531E-01,-.81398481E-02,.69306093
-14936.558,-.51078449E-01,-.19564687E-01,.69308266
-14935.135,.53994793E-02,.67680175E-02,.69300099
-14934.902,-.19579879E-01,-.22766844E-02,.69301084
-14937.274,-.13794905E-01,-.85518224E-02,.69354302
-14935.714,-.49554126E-01,-.21583960E-01,.69302960
-14936.352,-.33911173E-01,-.21938658E-01,.69333884
-14934.756,-.30564895E-01,-.22768332E-01,.69305388
-14935.191,-.36634767E-01,-.27942895E-01,.69303043
-14938.139,-.33037415E-01,-.20101097E-01,.69365386
-14938.221,-.47314655E-01,-.39005567E-01,.69318892
-14936.128,-.33738769E-01,-.18384098E-01,.69332179
-14943.265,-.21340703E-01,.95089341E-02,.69367592
-14935.594,-.38658616E-01,-.15748882E-01,.69314076
-14935.509,-.33874539E-01,-.16187521E-01,.69320671
-14935.965,-.22347644E-01,-.14908169E-02,.69310274
-14938.133,-.24321041E-01,.15162535E-02,.69326358
-14936.506,-.36121226E-01,-.20006993E-01,.69336704
-14936.362,-.15781552E-02,-.10909109E-01,.69319960
-14934.969,-.32972572E-01,-.98195512E-02,.69300564
-14938.772,-.11451511E-01,-.14049022E-01,.69369872
-14938.252,.17238439E-02,-.16147568E-01,.69317895
-14935.238,-.39781305E-01,-.20094148E-01,.69311787
-14935.427,-.41312171E-01,-.30705802E-01,.69301124
-14935.427,-.41312171E-01,-.30705802E-01,.69301124
-14934.427,-.21959165E-01,-.14810729E-01,.69307933
-14935.378,-.40643197E-01,-.25678706E-01,.69311298
-14934.782,-.33093461E-01,-.12332570E-01,.69303794
-14934.315,-.32713578E-01,-.16806867E-01,.69302481
-14936.059,-.27783534E-01,-.11742321E-01,.69331401
-14936.368,-.25433480E-01,-.87582870E-02,.69334066
-14937.551,-.20342718E-01,-.83320896E-02,.69357644
-14934.933,-.21016810E-01,-.14495763E-01,.69316176
-14935.245,.75096515E-02,-.35749799E-02,.69300189
-14934.582,-.33092433E-01,-.12985687E-01,.69301814
-14934.930,-.22068321E-01,-.21658435E-01,.69302636
-14935.903,-.29166449E-01,-.23774345E-01,.69320910
-14936.765,-.44961695E-01,-.30933728E-01,.69323546
-14934.714,-.28053151E-01,-.21833962E-01,.69305188
-14934.916,.25150215E-02,.11407772E-02,.69305198
-14936.603,.57345205E-02,-.30908471E-02,.69326160
-14936.100,-.12850003E-01,-.17923301E-01,.69317705
-14934.076,-.14123901E-01,-.12344689E-01,.69300176
-14936.312,-.22922741E-02,-.71762275E-02,.69329034
-14935.796,-.40682694E-01,-.12092657E-01,.69302349
-14937.984,-.46095134E-01,-.11020149E-01,.69316138
-14938.942,-.53648570E-02,.13343167E-01,.69320529
-14935.513,-.43791022E-01,-.16565591E-01,.69303062
-14934.651,-.25745102E-01,-.16750593E-01,.69310820
-14936.268,-.23046895E-01,-.25451331E-01,.69311718
-14934.834,-.17640338E-01,-.11205274E-01,.69315317
-14935.153,-.14178164E-01,-.14307527E-01,.69314549
-14935.923,-.45794347E-01,-.33867755E-01,.69300893
-14935.426,-.28763106E-01,-.63276227E-02,.69305881
-14934.154,-.28543594E-01,-.15816314E-01,.69302406
-14934.844,-.54401065E-02,-.71081487E-02,.69309712
-14934.326,-.15150058E-01,-.47312411E-02,.69302885
-14934.326,-.15150058E-01,-.47312411E-02,.69302885
-14934.814,-.36492449E-01,-.19992756E-01,.69308248
-14937.672,-.42450510E-01,-.35364104E-01,.69321754
-14936.113,-.90261566E-02,-.10604535E-01,.69330117
-14939.697,.29388107E-02,-.18332976E-01,.69322892
-14934.650,-.20346659E-01,-.17927485E-01,.69305951
-14934.582,-.17066863E-01,-.32390045E-02,.69302220
-14934.668,-.30268748E-01,-.19112739E-01,.69309176
-14939.508,-.99417864E-02,-.42683900E-03,.69381869
-14934.628,-.35286567E-01,-.19295816E-01,.69306136
-14935.497,-.36055071E-01,-.16675333E-01,.69318213
-14935.521,-.34834080E-01,-.24083180E-01,.69316918
-14935.630,-.34822490E-01,-.23786722E-01,.69319240
-14934.527,-.22725712E-01,-.97776505E-02,.69308225
-14935.369,-.66126808E-02,-.99023022E-02,.69315935
-14935.199,-.23478348E-01,-.62007326E-02,.69311544
-14936.888,-.98707947E-02,.16644630E-02,.69333938
-14936.443,.66076419E-02,-.16562289E-02,.69323947
-14934.879,-.18188064E-01,-.81365555E-02,.69314837
-14935.046,-.26011201E-01,-.17567817E-01,.69316627
-14935.903,-.46546966E-01,-.28113959E-01,.69313420
-14935.270,-.46378342E-01,-.25419743E-01,.69304711
-14938.232,-.58374774E-01,-.18832880E-01,.69306921
-14934.306,-.13709764E-01,-.33943800E-02,.69301117
-14934.849,-.60783933E-02,-.78315506E-02,.69309795
-14935.235,-.14752650E-01,-.58665568E-02,.69319484
-14936.011,-.49607138E-01,-.26370340E-01,.69312399
-14937.567,.78321247E-02,.16585338E-01,.69305015
-14934.666,-.31606881E-01,-.23064273E-01,.69303779
-14934.663,.33042560E-02,-.16037285E-02,.69300518
-14937.681,.17714359E-02,-.16119678E-01,.69308756
-14934.822,-.19122873E-01,-.11900971E-01,.69315229
-14937.146,.14361403E-02,.13064071E-01,.69306853
-14937.175,-.42779254E-01,-.13798489E-01,.69325412
-14937.621,-.39967641E-01,-.14714770E-01,.69342878
-14937.120,.49874560E-03,.13326334E-02,.69341430
-14935.376,-.40164974E-01,-.15456777E-01,.69306696
-14935.516,-.49146846E-01,-.23845774E-01,.69303631
-14935.256,-.23105467E-01,-.21827726E-01,.69308942
-14937.790,.17995331E-01,-.92009747E-03,.69319880
-14934.617,-.27016255E-01,-.21739614E-01,.69303026
-14935.553,-.12319181E-01,-.14163372E-01,.69318796
-14934.164,-.30717424E-01,-.18697990E-01,.69301059
-14934.164,-.30717424E-01,-.18697990E-01,.69301059
-14935.255,-.18796422E-01,-.20278573E-01,.69307219
-14936.441,-.23155149E-01,-.16916778E-01,.69339246
-14937.252,-.40915096E-01,-.14693533E-01,.69334407
-14935.400,-.39986714E-01,-.23661275E-01,.69314059
-14934.511,-.21683983E-01,-.10403202E-01,.69309235
-14936.353,-.32706210E-01,-.25203081E-01,.69327362
-14934.886,-.11582576E-01,-.15078150E-02,.69308176
-14934.835,-.17714037E-01,-.81780786E-02,.69314325
-14935.598,-.30816152E-01,-.26807945E-01,.69308146
-14936.157,-.30605159E-01,-.98587089E-02,.69325130
-14935.198,-.77699807E-02,-.11238137E-01,.69312411
-14936.234,.23589229E-02,.85456691E-02,.69311975
-14937.389,-.39894628E-01,-.22237481E-01,.69348003
-14939.219,-.88371165E-02,.22765893E-02,.69370902
-14937.911,.14644835E-01,.88584383E-02,.69336577
-14937.750,-.13300094E-01,.79663311E-02,.69313856
-14935.615,.75280489E-02,.26877542E-02,.69311421
-14934.099,-.75578743E-02,-.62120842E-02,.69300105
-14937.275,.71761951E-02,-.77319679E-02,.69322008
