SampleLogFunc,AverageLogX,AverageLogY,LogStandardDeviationX,LogStandardDeviationY,FirsherTrans(rho),cutoffSlope,cutoffIntercept
-1926.6815,.18693746,.68894650E-01,.73332218E-01,.32468958E-01,.76787144,1.4962534,-.11458143E-02
-1925.2064,.18655725,-.33801460E-01,.58152823E-01,.48980327E-01,.69534696,1.4999783,-.11253405E-03
-1925.9232,-.63678273E-01,.44615746E-01,.27910442E-01,.54875722E-01,.82747987,1.5011386,-.51370540E-03
-1924.6682,-.14759149E-01,.29835144E-01,.13288879E-02,.54792658E-01,.77138402,1.4987056,-.27565032E-03
-1927.2095,.44472872E-01,.92792886E-01,.52253390E-01,.32861939E-01,.83753369,1.4996875,-.13177435E-02
-1924.5683,.29505402E-01,.35709024E-01,-.50270198E-02,.12905181E-01,.73091992,1.5028381,-.14060417E-02
-1926.2712,.46458359E-01,-.27994095E-01,.27011645E-01,.43085666E-01,.73958786,1.4994961,-.30552757E-02
-1930.2588,-.25170698,-.51680273E-01,-.55150037E-01,.39814847E-01,.81478708,1.5008525,-.43476958E-02
-1927.0218,.64085269E-01,-.67032784E-01,.36753001E-02,.44598796E-01,.69764566,1.4943131,-.35914772E-02
-1924.1020,-.32942138E-01,-.43422615E-01,-.25594154E-01,.58907301E-02,.69313721,1.4955328,-.13131478E-02
-1924.2317,-.18221970E-01,-.40525131E-01,.38341442E-04,.56417037E-01,.72850585,1.5022727,-.50838926E-03
-1924.2317,-.18221970E-01,-.40525131E-01,.38341442E-04,.56417037E-01,.72850585,1.5022727,-.50838926E-03
-1928.4613,.21206412,-.95870237E-01,.68457395E-01,.24961612E-01,.58396844,1.4932119,-.42546712E-02
-1924.3724,.44845848E-01,.17434693E-02,.30896526E-01,.17784155E-01,.68618752,1.5022705,-.77798292E-03
-1926.1728,-.50862631E-01,.34605423E-01,.33444784E-01,.37941905E-01,.76723827,1.4967561,-.91508233E-03
-1927.8340,.18716657E-01,-.14365444,.18526635E-01,.61558535E-01,.65704125,1.5016964,-.16602585E-02
-1925.8396,.23418505E-01,-.93779298E-01,-.27130381E-02,.11924589E-01,.68072698,1.4972166,-.12013678E-02
-1925.9523,.45168343E-01,-.95843116E-01,-.10029511E-01,.44724795E-01,.65346713,1.4946933,-.28751191E-02
-1927.2395,-.74700450E-02,-.38496357E-01,-.19135293E-01,.48153917E-01,.72582680,1.4973317,-.45290794E-02
-1926.0578,-.76164650E-01,-.60772524E-02,-.44554802E-01,.22727639E-01,.76122704,1.4942600,-.32431291E-02
-1925.9910,-.92065813E-01,-.46649219E-01,-.19287974E-01,-.69115513E-03,.69253913,1.4948442,-.14178958E-02
-1927.8721,.46477076E-01,-.25662342E-01,.16237447E-01,.57294073E-01,.71344217,1.4884252,-.56464985E-02
-1927.6905,-.13819868,-.43785837E-02,.36215961E-02,.18595495E-01,.79639227,1.5002651,-.20620377E-02
-1925.4376,.19425362,.99698923E-02,.53942904E-01,-.31077876E-02,.64791026,1.4960659,-.11246165E-02
-1927.1726,.18872874E-01,-.22979864E-01,-.81642071E-02,.82682695E-02,.70789143,1.4966224,-.56803466E-02
-1924.1160,-.10059686E-01,-.82152388E-02,.95885104E-02,.23816620E-01,.75481217,1.4986707,-.98803129E-03
-1924.0114,.45757093E-01,.25462473E-01,.11503142E-01,.14352180E-01,.70752423,1.4957966,-.96733912E-03
-1930.8657,.47363374,.13727820E-01,.13801442,.26845416E-01,.56426172,1.5002765,-.14092325E-02
-1928.6409,.42704133,.30343735E-01,.12704776,.35957373E-01,.60650008,1.4970102,-.56843512E-03
-1927.4886,.23745215,.45757346E-01,.69286977E-01,-.25872360E-02,.69587630,1.4942724,-.27399416E-02
-1926.9154,.85916814E-01,-.14951619E-01,.75055850E-03,-.98847701E-02,.66309500,1.4944878,-.37725065E-02
-1925.5208,.63673551E-01,-.46387029E-02,.47529767E-02,.18576748E-01,.71265427,1.4934584,-.30059918E-02
-1925.6974,.95567189E-01,-.16774531E-01,.24726454E-01,.12758787E-01,.68276033,1.4987603,-.36308159E-02
-1929.3213,.21856623E-01,-.52075318E-01,-.13250277E-01,.46664387E-02,.67715776,1.4829767,-.87070670E-02
-1925.3767,.62625255E-01,-.20509192E-01,.33237585E-01,.37934878E-01,.70597230,1.4944890,-.31310523E-02
-1923.6839,.95967873E-01,-.66297799E-02,.48358203E-01,.42164692E-01,.70830955,1.4981572,-.15561104E-03
-1925.1092,-.63045639E-02,-.12232291,-.13555426E-01,.29743506E-01,.62467891,1.5012420,-.46107319E-03
-1928.1341,-.23915461E-01,.71211163E-02,-.82094497E-02,.42260193E-01,.73066734,1.5067564,-.70087028E-02
-1929.0662,-.70128234E-01,.28113300E-01,.23708594E-02,.29590871E-01,.81706236,1.5060365,-.70699007E-02
-1929.1836,-.40372522E-02,-.35840749E-01,.13504539E-01,.52474482E-01,.71291952,1.5059326,-.80312890E-02
-1928.4817,.16032722E-01,-.29710400E-01,.43787951E-01,.80410521E-03,.69375085,1.5032132,-.28977422E-02
-1925.8312,.86566281E-01,-.18289099E-01,.73732417E-01,.27826591E-01,.70890422,1.5019805,-.10400336E-03
-1924.7766,-.89486204E-01,.15549817E-01,-.12025071E-02,.22923675E-01,.80553127,1.4972928,-.46089000E-03
-1929.0775,-.96555916E-01,-.16749095,-.67191281E-01,.30502362E-01,.61342174,1.5018852,-.27029008E-02
-1928.0927,.14278820,-.12110009,.84180444E-02,.48163468E-01,.60927365,1.4992526,-.38476989E-02
-1928.9480,.19037256,-.11446637,.49196405E-01,.22947442E-01,.58182953,1.4973411,-.53604474E-02
-1924.7870,.31974228E-01,-.14801567E-01,.16892465E-01,.22510316E-01,.65721689,1.5002675,-.35224276E-03
-1925.3047,.34006467E-01,-.58442728E-01,.67922618E-02,.33134915E-01,.64443388,1.4944720,-.23105988E-02
-1925.6318,.38453351E-01,-.39911656E-01,-.14754109E-01,.38672129E-01,.70294620,1.4955555,-.21097165E-02
-1927.3027,-.13331495E-01,-.11842100,-.41678712E-02,.88781845E-01,.68467424,1.5008212,-.20134077E-03
-1929.5225,.15087389,.46259423E-02,-.10791613E-01,.11122728E-01,.66980303,1.5018823,-.25609119E-02
-1926.5900,.56393200E-01,.31562302E-01,-.10853299E-01,.10084435E-01,.71334204,1.5034721,-.31281828E-02
-1927.3621,.28600801,.71037960E-01,.72283857E-01,.58455235E-02,.67436933,1.4988307,-.13112177E-02
-1927.3621,.28600801,.71037960E-01,.72283857E-01,.58455235E-02,.67436933,1.4988307,-.13112177E-02
-1926.8108,.18249734,-.68339179E-01,.19669046E-01,.36086496E-01,.61788881,1.4956764,-.25362363E-02
-1923.9037,.47620042E-01,-.27549699E-01,.81750137E-02,.34409217E-01,.71314004,1.4986407,-.93170282E-03
-1924.1890,.13897738,-.40209092E-01,.31947838E-01,.17229405E-01,.64748600,1.4999570,-.10700315E-02
-1926.1630,.18075674,-.28957748E-01,.92856997E-02,.15188665E-01,.62337298,1.4987283,-.62585537E-03
-1928.5639,.37460589,.18450608E-01,.10713057,.57530620E-01,.67486168,1.4975381,-.10731200E-02
-1929.6550,.37925079,.36446225E-01,.10940598,.37267303E-01,.66656805,1.4973733,-.40333652E-02
-1929.5404,.33525952,.10886540,.12126852,.11461055E-01,.69017696,1.4970114,-.27895015E-02
-1925.6138,.36959786E-01,-.75007113E-01,-.16883733E-01,.91348863E-02,.61372013,1.5009354,-.16811091E-02
-1925.5268,.15632215,-.97495553E-01,.30387435E-01,.21013109E-01,.60962788,1.4995831,-.17786184E-02
-1930.5527,.12210639,-.83435023E-01,-.64243049E-02,-.16521300E-01,.58877676,1.4933219,-.62023470E-02
-1927.4515,.18430294,-.69619084E-02,.80296021E-01,.17232793E-01,.70009692,1.5013259,-.32595694E-02
-1927.6210,.16402013,-.21381400E-01,.91273602E-01,.27057469E-01,.64911780,1.4986036,-.15599487E-02
-1926.5976,-.13199961E-01,.86183641E-01,.31963723E-01,.67490277E-02,.81843047,1.4991141,-.85336237E-03
-1924.9957,.14188996,.30984166E-01,.53482308E-01,.22527838E-01,.66733124,1.4996914,-.24392098E-03
-1925.1073,.16879369,-.48090828E-01,.38626033E-01,.32503271E-01,.62057070,1.4954616,-.13462183E-02
-1929.7964,.23768059,-.15396925E-01,.43669162E-01,-.23277930E-01,.61828660,1.4968060,-.45001876E-02
-1928.8617,-.34337403E-01,-.72953258E-01,-.86164240E-02,.25743300E-01,.72604777,1.5060652,-.59279856E-02
-1930.7001,-.12319043,-.13212364,-.26806120E-01,.66323502E-01,.73708665,1.5044053,-.39646973E-02
-1929.8089,-.99654267E-01,.45939575E-01,-.27054163E-01,-.18522005E-01,.82390702,1.4921712,-.30352575E-02
-1926.3530,.94647245E-01,-.58022162E-02,.74663159E-01,.34219147E-01,.72797776,1.4955810,-.15102490E-02
-1926.0632,.39200486E-01,-.39321382E-01,.13886139E-01,.20338195E-01,.62740857,1.4965222,-.12868834E-02
-1926.0084,-.40818735E-01,-.14051987,-.51624062E-01,.29157861E-01,.61545098,1.5007750,-.71894933E-03
-1926.2320,-.96604646E-01,-.77149264E-01,-.73835432E-01,.20045918E-01,.65135951,1.5026189,-.11083702E-02
-1928.5327,.32948292,-.38137489E-01,.82176112E-01,-.15881525E-01,.55270832,1.5020007,-.80718711E-03
-1930.5645,.65319935E-01,.69357002E-02,-.25749185E-01,-.48840168E-01,.65027348,1.5004160,-.23998386E-02
-1925.7371,.24037622E-01,-.33679944E-02,-.16727289E-01,-.91106746E-02,.66332769,1.4986872,-.18371582E-02
-1925.8498,.11608196,-.75571223E-02,.60898277E-01,.59632328E-01,.68906034,1.4962841,-.10921717E-02
-1928.3171,.56823473E-01,-.99138586E-01,.52796522E-02,.32536840E-01,.70761370,1.5011588,-.14909388E-02
-1928.1207,.10204016,-.43125691E-02,.96322136E-01,.39058147E-01,.72586966,1.4953747,-.97835549E-03
-1927.3029,-.42873332E-01,-.66809979E-01,.11514492E-01,.75520742E-01,.75327602,1.4946772,-.18545630E-02
-1926.2648,.94670345E-01,-.89339086E-01,.34114436E-01,.79243295E-01,.67100484,1.4964624,-.33189893E-03
-1926.6218,.17159623,.91123917E-01,.76244717E-01,.42876325E-01,.73893001,1.5020215,-.13965659E-02
-1926.7926,-.67241146E-01,-.10993342,-.60417764E-01,.42455695E-01,.65974443,1.4990629,-.26349011E-02
-1925.3549,-.51074172E-02,.20480875E-01,.14283851E-01,.64414596E-01,.76472696,1.5004087,-.83140851E-03
-1923.3641,-.80378747E-03,-.22512911E-01,.23474907E-02,.47426296E-01,.71259695,1.5000384,-.79266917E-05
-1923.3641,-.80378747E-03,-.22512911E-01,.23474907E-02,.47426296E-01,.71259695,1.5000384,-.79266917E-05
-1923.1317,.46897344E-01,-.34059867E-03,.19997805E-01,.31593706E-01,.72889747,1.4989800,-.14078963E-03
-1923.1317,.46897344E-01,-.34059867E-03,.19997805E-01,.31593706E-01,.72889747,1.4989800,-.14078963E-03
-1926.2642,-.19587569,.23568754E-01,-.67688040E-01,.24596925E-01,.80649794,1.5009057,-.10256602E-02
-1925.7967,.24438627,-.13201508E-02,.72450473E-01,.48377238E-01,.68449832,1.5017360,-.80290258E-03
-1925.0508,-.36857470E-01,-.59980049E-01,-.11447137E-01,.40191466E-01,.66123203,1.5005025,-.88674814E-03
-1924.0725,.11341267,.30528440E-01,.57618902E-01,.22255990E-01,.74136859,1.4996913,-.13842987E-03
-1925.7930,.17928296,.45141261E-01,.64912521E-01,.48356467E-01,.73213243,1.4972058,-.10169977E-02
-1926.4802,.32314992,.23677881E-02,.11213805,.15762601E-01,.66252879,1.4962698,-.90829068E-03
-1927.2435,.79119383E-01,.16515388E-01,-.24951894E-02,.18025696E-01,.69810774,1.5002482,-.43421795E-02
-1924.9123,-.12126518,-.57342201E-01,-.58282565E-01,.11865218E-01,.72486341,1.5007439,-.12393350E-02
-1927.0682,-.43320003E-01,-.87217680E-02,-.31413328E-01,.29778071E-02,.67492653,1.5031181,-.40254931E-02
-1927.3122,-.10922070,-.13362138,-.43157518E-01,.36037944E-01,.67101655,1.5028834,-.21432220E-02
-1927.7599,.11205015,-.11019187,.12174887E-03,.61853282E-01,.58247886,1.4949179,-.13248066E-02
-1928.6732,-.79489176E-01,-.11014747,-.54725735E-01,.44466225E-01,.60908763,1.4998104,-.20317841E-02
-1925.9041,-.43329774E-01,-.72847054E-02,-.52073349E-03,.13543247E-01,.76829791,1.4974632,-.28091903E-02
-1924.6309,-.43589878E-01,-.94249137E-01,-.41117797E-01,.21874322E-01,.64398011,1.4974837,-.82845326E-03
-1931.7417,.73569363E-01,.42304866E-01,.11418430E-01,.10546675E-01,.64089868,1.4941083,-.51496063E-02
-1927.2034,.83682735E-01,.86959090E-02,.26383118E-01,.43522452E-01,.69055932,1.4954095,-.45109592E-02
-1930.7246,.16595956,-.76867115E-03,.93486314E-01,.35111847E-01,.67605399,1.5022357,-.70906906E-02
-1924.9744,.11302237,-.19995529E-01,.39400581E-01,.13024798E-01,.66507804,1.5006900,-.21792234E-02
-1924.4279,.16170030,.14711936E-01,.69986969E-01,.11938953E-01,.68043427,1.5010008,-.24790842E-03
-1925.1319,-.42777466E-01,-.10305151E-01,-.13585604E-02,.45066369E-02,.73039269,1.4989568,-.22727610E-02
-1926.8114,.10424437,.18666908E-01,.45998004E-01,.20655713E-02,.74904418,1.5018159,-.17641081E-02
-1927.9750,.12226891,-.56256058E-02,.66309900E-01,.24605958E-01,.72261124,1.4957286,-.46894977E-02
-1925.8072,-.54806227E-01,.36754816E-01,.13954805E-03,.39917868E-01,.79830819,1.4976731,-.28164749E-02
-1929.6927,.78376360E-01,.12829600,.87785871E-01,.23727945E-01,.82853632,1.4993560,-.23961687E-02
-1926.7815,.54882038E-01,.83150958E-01,.46758825E-01,.49008702E-01,.80147822,1.5029686,-.24417494E-02
-1928.0143,-.80977623E-01,-.36728188E-01,-.54389169E-01,.16664188E-01,.68935872,1.5025842,-.62268432E-02
-1926.5897,-.17644871E-01,-.11853900E-01,-.16201584E-01,.18919196E-01,.68391696,1.5030110,-.46557296E-02
-1927.7849,-.13597401,-.11074846E-02,-.50049918E-01,.11564397E-01,.73833490,1.5030970,-.57181843E-02
-1926.7099,-.10016379,-.65943358E-01,-.49381023E-01,.48664172E-01,.77512002,1.4990696,-.12468060E-03
-1929.2600,-.21546007,.10702743E-01,-.99568383E-01,.49804539E-01,.80021278,1.4986639,-.11159178E-02
-1924.1888,.89534922E-01,.25622983E-01,.42280365E-01,.26967067E-02,.72921351,1.4991577,-.16212150E-03
-1927.0018,.90795696E-01,-.89597315E-02,.22077799E-01,-.12836090E-01,.62434814,1.5001408,-.15057030E-02
-1925.4625,.13392768,-.61047091E-01,.57010765E-01,.17407378E-01,.63795476,1.4975891,-.10745014E-02
-1923.7710,-.11523364E-01,-.86981172E-02,.12704940E-01,.34312628E-01,.72913722,1.4951205,-.10543325E-02
-1925.2056,.11497397,-.62469563E-01,.49099251E-01,.60767559E-01,.67759353,1.4963108,-.70908486E-03
-1926.4649,-.59884746E-01,-.94605365E-01,-.28319922E-01,.77791181E-01,.68894537,1.5002613,-.51263550E-03
-1927.8424,-.12574835,-.15263115,-.65312728E-01,.50010653E-01,.68443271,1.4944729,-.21713351E-02
-1926.0069,.15742276E-03,.60083194E-01,-.11808809E-01,.32400834E-01,.76586493,1.4993178,-.16925244E-02
-1928.8325,.48187872,-.21326156E-01,.15718109,.29484067E-01,.59502972,1.5030589,-.15450564E-02
-1928.2743,-.22169008E-01,-.12732841,-.19261379E-01,.34095578E-01,.64994627,1.4925015,-.57585348E-02
-1927.9885,.33198561E-01,-.19835230E-01,.23957721E-01,.59160526E-01,.74702442,1.4939486,-.51308126E-02
-1925.2250,-.32169093E-01,-.52935871E-01,-.15381985E-01,.20411550E-01,.69128117,1.4984013,-.32421747E-02
-1924.7046,.25660764E-01,-.62817860E-01,-.13594958E-01,.36711020E-02,.67171519,1.5021697,-.11825983E-02
-1924.9413,-.45905905E-01,-.53168508E-01,-.43787642E-01,-.10310185E-01,.66109767,1.4989927,-.44838654E-03
-1927.1029,-.71014847E-01,-.96915790E-01,-.70358701E-01,.79956222E-02,.61808653,1.5017217,-.12786333E-02
-1923.5325,.19824912E-01,-.32816057E-01,.13729758E-01,.25462791E-01,.70125987,1.4988953,-.83628663E-03
-1925.6831,.27193615,-.73209354E-01,.75677176E-01,.53141402E-01,.63047019,1.4967611,-.20088955E-03
-1927.4719,.85012602E-01,-.11171988,.40641812E-01,.22084330E-01,.63077090,1.4927803,-.26311677E-02
-1927.7216,-.75291740E-01,-.18624508E-02,-.70119461E-01,.58770228E-02,.71664012,1.4991045,-.38486911E-02
-1931.2380,.61738411E-01,-.16335858,-.11015232E-02,.41396256E-01,.63617002,1.4988878,-.64565906E-02
-1924.7953,.31030420E-01,-.19233151E-01,.25242109E-01,.32843564E-01,.66415478,1.4996635,-.12594201E-03
-1925.2022,.99899094E-01,-.77956995E-01,.10648021E-01,.38577230E-01,.60768046,1.5023638,-.78897234E-03
-1928.0042,.14138517,-.17240668,.22158991E-01,.22255134E-01,.53834635,1.5023222,-.13928997E-02
-1926.1087,.50908441E-01,-.14119347E-01,-.21608195E-01,.44232994E-01,.67491971,1.4978176,-.50112035E-03
-1924.4302,.15120490,-.16304520E-01,.62158972E-01,.24671943E-01,.68829892,1.5004905,-.80103012E-03
-1924.9858,-.62443637E-01,-.64626011E-02,-.13118337E-01,.36220508E-01,.73234975,1.4950358,-.26398717E-02
-1924.1752,-.36622265E-01,-.88669138E-01,-.29079720E-01,.23681654E-01,.67677152,1.5009079,-.64698891E-03
-1925.7649,.79642720E-01,-.18413334E-01,.41319609E-01,.92968774E-02,.66591250,1.4991936,-.23127851E-02
-1925.9636,.78013525E-01,-.69596296E-01,.40746978E-01,.13766938E-01,.66196123,1.4996442,-.15508179E-02
-1928.0858,.32110203E-01,-.70564736E-01,.46683435E-01,.45616788E-01,.68870502,1.5038585,-.34684659E-02
-1927.0109,.50383789E-01,-.91291248E-01,-.26056499E-02,.14163825E-01,.61577585,1.4967807,-.42406685E-02
-1926.3733,-.76530776E-01,-.83862083E-01,-.49606889E-01,.42107623E-01,.71014140,1.4948960,-.31298196E-02
-1926.1546,-.17383854,-.48136334E-02,-.51688048E-01,.28512571E-01,.82103443,1.4987491,-.15250565E-02
-1925.7791,-.93575499E-01,.34021088E-01,-.44690137E-01,-.50177400E-03,.77594570,1.5021581,-.20174980E-02
-1928.5284,-.45009105E-01,-.49841503E-01,-.26884540E-01,.55351737E-01,.73612138,1.4947058,-.60834279E-02
-1925.2491,.28587557E-01,-.20079487E-01,.98162594E-02,.51712164E-01,.75357505,1.5016351,-.81570662E-03
-1924.6044,.10339281,.10639081E-01,.26864040E-01,.33813430E-01,.67215890,1.4966976,-.53090602E-03
-1934.3140,-.25926040,-.15381983,-.98486068E-01,.21452120E-01,.75608594,1.4909854,-.45400281E-02
-1927.0663,-.33485106E-01,-.39580392E-01,-.97710493E-02,.21412103E-01,.70344400,1.4897790,-.63661317E-02
-1928.0265,.67927835E-01,.73947482E-01,.92687144E-02,-.53151509E-02,.77421592,1.4954483,-.24624367E-02
-1925.8401,.89407548E-01,-.52613340E-01,.52240820E-01,.16986318E-01,.63210463,1.4998354,-.61912776E-04
-1925.8401,.89407548E-01,-.52613340E-01,.52240820E-01,.16986318E-01,.63210463,1.4998354,-.61912776E-04
-1924.3864,.49061972E-01,-.63467654E-01,-.22538520E-01,.25017902E-01,.63179207,1.4970627,-.25467656E-03
-1924.3864,.49061972E-01,-.63467654E-01,-.22538520E-01,.25017902E-01,.63179207,1.4970627,-.25467656E-03
-1924.7396,.56500591E-01,-.58481789E-01,.59314817E-03,.21441213E-01,.62623394,1.4989705,-.11578447E-02
-1925.3915,.14085918E-01,-.58696024E-01,-.37799767E-02,.34916880E-01,.65408152,1.5028066,-.25197166E-02
-1925.5309,.16465833,-.83196411E-01,.32181216E-01,.59001155E-01,.63062144,1.5011653,-.48039402E-03
-1926.0353,.51655227E-01,.18190413E-01,.24842792E-01,.69998869E-01,.73247420,1.4989892,-.55210009E-03
-1923.8994,-.10638420E-01,.41169962E-01,.11333235E-02,.35477934E-01,.76479861,1.4986404,-.35528477E-03
-1924.9684,.49912694E-02,-.15837948E-01,-.23626231E-01,.54309188E-03,.67783304,1.5017614,-.19342597E-02
-1925.1397,-.27742683E-01,-.38439290E-01,-.14981514E-01,.72967578E-02,.70564255,1.5018407,-.27267920E-02
-1924.8904,.44129654E-01,-.37151882E-01,-.23268965E-01,-.37374248E-02,.67791679,1.5020473,-.51750325E-03
-1925.1593,.78212488E-01,-.70931607E-01,-.50676963E-02,.18480975E-01,.67892739,1.5020314,-.43286775E-03
-1927.7011,.41773585,-.60296173E-01,.11805980,.82204037E-02,.54999700,1.4993579,-.62963864E-03
-1927.0252,.17239078,-.26188217E-01,.33518688E-01,.27115601E-01,.63250601,1.4977846,-.38626754E-02
-1926.6856,.21444061,.69056480E-01,.78973100E-01,.20915151E-01,.67207240,1.4998531,-.58150470E-03
-1926.5525,.58085663E-01,.38617819E-01,.38739822E-01,.54710173E-01,.71966790,1.4947118,-.16423769E-02
-1927.1380,.26013997E-01,.10039543,.23584785E-01,.18122892E-01,.80618410,1.4945190,-.23770717E-02
-1927.6408,-.62009797E-01,.95069631E-02,-.78708200E-01,-.10503099E-01,.69684895,1.4968826,-.89712365E-03
-1924.0490,-.30717833E-01,.10768011E-02,-.25390514E-01,-.18595105E-02,.69759499,1.4998682,-.45766517E-03
-1927.2293,.16666026,-.38407814E-01,.26011146E-01,.18635929E-01,.69998956,1.5000144,-.66525708E-03
-1927.8386,.11075874,-.12340380,.50412479E-01,.60467186E-01,.66883538,1.4953239,-.13351328E-02
-1925.6894,.17947291,-.71055331E-02,.69452270E-01,.43980471E-01,.67355245,1.4948861,-.19717029E-02
-1925.3272,.29803226E-01,.31038338E-01,.35256662E-01,.52938254E-01,.73065933,1.5019282,-.81243943E-03
-1923.9834,-.16521239E-01,-.54350228E-01,.10772335E-01,.43281878E-01,.70955878,1.4999352,-.47648606E-03
-1925.7665,-.10463939,.54560460E-01,-.49589172E-02,.21302446E-01,.84265966,1.5021890,-.44883178E-03
-1924.4674,.21897028,.11472984E-01,.75287883E-01,.18229492E-01,.66913376,1.4976654,-.45085890E-03
-1925.6927,.13459450,-.35513178E-02,.66645569E-01,.12599404E-02,.67154504,1.5005150,-.80915388E-03
-1925.5417,.10708096,.27073604E-01,.24495723E-01,.40924939E-01,.71687646,1.5016047,-.17782638E-02
-1929.7496,.23511231,-.11625762,.58940676E-01,.44004260E-01,.57503014,1.4895983,-.62232900E-02
-1930.5230,.43752076,-.17453356,.73166454E-01,.34115021E-01,.45844893,1.5008450,-.72079038E-03
-1926.2284,.24800192,-.11920964,.50994372E-01,.49851324E-01,.60294129,1.5004995,-.52576504E-03
-1924.5898,.13398575,.11044885E-01,.32887347E-01,.12093406E-01,.67641763,1.4993947,-.14630684E-02
-1923.8551,-.57684073E-04,.11018164E-01,-.67622360E-02,.23404282E-01,.70864939,1.5025076,-.90665908E-03
-1923.8551,-.57684073E-04,.11018164E-01,-.67622360E-02,.23404282E-01,.70864939,1.5025076,-.90665908E-03
-1926.5401,.20247771,.48696955E-01,.61856854E-01,.31991171E-01,.68483545,1.4978352,-.20775180E-02
-1928.6785,.27763513,-.42611389E-01,.48027993E-01,.31980288E-01,.56355816,1.4958386,-.94083515E-03
-1924.2868,.81199210E-01,.14755846E-02,.16456887E-01,.21801078E-01,.66663296,1.5008891,-.79717938E-03
-1925.6501,.79934158E-01,.44969810E-01,.14972748E-01,-.16316818E-01,.68101180,1.5012047,-.29550180E-03
-1925.4328,.19018869,.29193529E-01,.60268177E-01,-.17875619E-02,.69649489,1.5021125,-.11511419E-02
-1928.3102,-.20033106E-01,.88173568E-01,-.61638774E-02,.36158515E-01,.78995252,1.5020751,-.40797655E-02
-1926.2362,.69571560E-01,-.70357937E-01,.39463680E-03,-.73812958E-02,.64102714,1.4988222,-.23515042E-02
-1926.3162,.21445355,-.24737226E-01,.76105184E-01,.10648325E-01,.60483353,1.4964394,-.59253343E-03
-1926.8033,-.11458867,.10428186E-01,-.16743274E-01,.67083237E-02,.73090624,1.4945836,-.21461184E-02
-1926.3124,.12590419,-.88417734E-01,.39126023E-01,.54288470E-01,.60645107,1.4965985,-.12580787E-02
-1925.3357,-.78812096E-01,-.18501238E-01,.83551461E-02,.23169343E-01,.74201615,1.4954917,-.13397576E-02
